model,scope,coin,fold,train_start,test_end,accuracy,macro_f1,weighted_f1,f1_not_bubble,f1_creation,f1_collapse,feature_importance
XGBoost,per_coin,BTC,4,2019-05-01,2020-08-01,1.0,1.0,1.0,1.0,0.0,0.0,"f55    39.4942
f58    39.1833
f25    23.8628
f24    22.9981
f62    17.7958
         ...  
f88     0.3313
f43     0.3099
f115    0.3057
f75     0.1986
f77     0.1547
Length: 111, dtype: float64"
XGBoost,per_coin,BTC,5,2019-08-01,2020-11-01,0.2608695652173913,0.14035087719298248,0.4118993135011442,0.4210526315789474,0.0,0.0,"f57    39.0885
f24    28.8937
f25    25.3240
f58    23.3545
f90    18.5502
         ...  
f105    0.3343
f75     0.3187
f88     0.2965
f126    0.2550
f83     0.2308
Length: 104, dtype: float64"
XGBoost,per_coin,BTC,7,2020-02-01,2021-05-01,0.7752808988764045,0.4367088607594937,0.6771440762338217,0.0,0.8734177215189874,0.0,"f2    42.3025
f23   21.6986
f22   21.1932
f0    20.5793
f1     7.4413
dtype: float64"
XGBoost,per_coin,BTC,8,2020-05-01,2021-08-01,0.043478260869565216,0.027777777777777776,0.003623188405797101,0.0,0.08333333333333333,0.0,"f2     61.0904
f0     51.0084
f22    36.0221
f23    23.2025
f1     20.1370
f3     18.2452
f94     0.4444
f12     0.3277
f113    0.2581
f41     0.2549
f86     0.2481
f108    0.2381
f16     0.2101
f107    0.1751
f44     0.1632
f92     0.1558
f97     0.1176
dtype: float64"
XGBoost,per_coin,BTC,9,2020-08-01,2021-11-01,0.8804347826086957,0.5869778974819375,0.8773998918201539,0.8405797101449276,0.9203539823008849,0.0,"f25    78.6534
f3     64.9350
f129   62.5884
f72    56.0811
f22    54.7745
f1     34.5507
f51    28.6290
f24    19.4808
f27    18.5370
f127   18.4592
f20    17.3352
f16    17.1561
f55    15.1956
f56    12.4239
f48    11.9206
f53    11.5221
f2     10.7437
f23     9.6872
f106    8.5540
f38     8.0655
f62     6.9317
f31     6.8550
f29     6.8011
f88     6.4139
f43     6.2062
f115    5.7652
f94     5.1741
f67     4.3547
f34     4.0303
f126    3.9187
f82     3.7160
f117    3.1007
f128    2.9423
f78     2.8803
f93     2.7632
f12     2.7073
f124    2.5819
f109    2.1842
f57     2.1219
f79     1.9590
f42     1.7407
f54     1.4691
f5      1.3602
f61     0.9281
f33     0.8888
f64     0.7258
f45     0.6003
f37     0.5398
f103    0.4630
f65     0.4472
f118    0.4161
f113    0.3977
f40     0.3915
f92     0.3584
f63     0.3473
f47     0.3182
f121    0.3178
f97     0.3147
f74     0.2678
f122    0.1813
dtype: float64"
XGBoost,per_coin,BTC,10,2020-11-01,2022-02-01,0.8586956521739131,0.8374903249245739,0.870541824827394,0.8983050847457628,0.9655172413793104,0.6486486486486486,"f117   41.0051
f25    37.6989
f71    32.4033
f24    32.0169
f27    30.0709
         ...  
f56     0.4470
f73     0.3491
f94     0.3406
f86     0.2975
f119    0.1111
Length: 92, dtype: float64"
XGBoost,per_coin,BTC,11,2021-02-01,2022-05-01,0.9550561797752809,0.4885057471264368,0.9770114942528737,0.9770114942528736,0.0,0.0,"f129   16.1062
f25    14.6476
f71    13.4583
f83    11.9378
f1     11.1515
         ...  
f124    0.4020
f115    0.4020
f86     0.3982
f113    0.3509
f96     0.1279
Length: 114, dtype: float64"
XGBoost,per_coin,BTC,12,2021-05-01,2022-08-01,0.717391304347826,0.4177215189873417,0.5993395707209686,0.8354430379746834,0.0,0.0,"f71    30.1783
f29    24.0115
f53    20.6494
f25    12.9828
f127   10.9025
         ...  
f44     0.3493
f111    0.3076
f110    0.2909
f32     0.2899
f38     0.2845
Length: 116, dtype: float64"
XGBoost,per_coin,BTC,13,2021-08-01,2022-11-01,1.0,1.0,1.0,1.0,0.0,0.0,"f16    64.4458
f29    41.2555
f66    41.1069
f25    39.5008
f72    33.4207
         ...  
f111    0.3577
f106    0.3193
f95     0.3030
f65     0.2727
f76     0.2300
Length: 100, dtype: float64"
XGBoost,per_coin,BTC,14,2021-11-01,2023-02-01,0.9891304347826086,0.4972677595628415,0.994535519125683,0.994535519125683,0.0,0.0,"f27    38.7362
f65    31.8175
f126   23.1690
f70    22.2507
f23    20.6815
         ...  
f35     0.2147
f58     0.2042
f104    0.1977
f44     0.1378
f15     0.1072
Length: 99, dtype: float64"
XGBoost,per_coin,BTC,15,2022-02-01,2023-05-01,1.0,1.0,1.0,1.0,0.0,0.0,"f72    37.1845
f36    32.9046
f108    7.1557
f84     6.6341
f38     6.1286
f51     4.8629
f47     4.0357
f86     3.7580
f52     3.6682
f19     3.5994
f20     2.5593
f6      2.2544
f7      2.2308
f67     2.0931
f29     1.9908
f42     1.7950
f28     1.7310
f32     1.6063
f25     1.5970
f71     1.5610
f127    1.5287
f24     1.2397
f91     1.1935
f117    1.0931
f73     0.9996
f50     0.9972
f3      0.9577
f112    0.9100
f54     0.8824
f90     0.8540
f57     0.8369
f59     0.8256
f125    0.7553
f53     0.7025
f1      0.6132
f116    0.5995
f65     0.5963
f62     0.5932
f107    0.5528
f106    0.5413
f61     0.3848
f111    0.3827
f94     0.3648
f118    0.3579
f21     0.2955
f114    0.2820
f17     0.2792
f37     0.2682
f35     0.2189
f31     0.2175
f30     0.1920
f18     0.1688
dtype: float64"
XGBoost,per_coin,BTC,16,2022-05-01,2023-08-01,1.0,1.0,1.0,1.0,0.0,0.0,"f72    42.5297
f36    26.3860
f7      8.7006
f0      6.8115
f84     6.2833
f108    6.1520
f38     5.6091
f47     4.3111
f52     4.3073
f19     3.3913
f54     3.2052
f50     3.1398
f117    2.6509
f42     2.6436
f71     2.0998
f112    2.0616
f86     1.8770
f29     1.8353
f32     1.8057
f59     1.7013
f28     1.6374
f127    1.5737
f65     1.4402
f57     1.3559
f25     1.1242
f91     1.1066
f3      1.0658
f95     1.0055
f6      0.9952
f20     0.9934
f106    0.9375
f24     0.9114
f51     0.9015
f107    0.7867
f17     0.7862
f67     0.7847
f125    0.7475
f55     0.7418
f56     0.7354
f53     0.7206
f46     0.6316
f70     0.6049
f2      0.6035
f30     0.5621
f73     0.5350
f116    0.4908
f43     0.4428
f61     0.4333
f21     0.4037
f103    0.3611
f31     0.3030
f92     0.2799
f33     0.2651
f90     0.2508
f121    0.2238
f37     0.2165
f89     0.1816
dtype: float64"
XGBoost,per_coin,BTC,20,2023-05-01,2024-08-01,0.7282608695652174,0.6523053665910808,0.7194288343356667,0.8148148148148148,0.4897959183673469,0.0,"f71    16.2756
f72    11.0329
f83    10.7239
f127    5.6666
f107    3.5904
         ...  
f0      0.2921
f119    0.2642
f28     0.2627
f66     0.1847
f108    0.1393
Length: 61, dtype: float64"
XGBoost,per_coin,BTC,21,2023-08-01,2024-11-01,0.5978260869565217,0.2494331065759637,0.7482993197278911,0.7482993197278911,0.0,0.0,"f25    82.4359
f129   45.8106
f71    45.5322
f1     33.4959
f29    30.3791
         ...  
f30     0.3343
f4      0.2529
f110    0.2360
f103    0.2168
f41     0.2115
Length: 80, dtype: float64"
XGBoost,per_coin,DOGE,3,2020-04-05,2021-07-05,0.24175824175824176,0.18333333333333332,0.3021978021978022,0.0,0.5499999999999999,0.0,"f1     89.5218
f122   81.3182
f3     76.1822
f107   27.3096
f51     8.3446
f20     7.8222
f108    6.3221
f123    5.8997
f78     5.7794
f124    4.9052
f48     4.1049
f46     2.4155
f40     1.8768
f70     1.7708
f17     1.4544
f120    1.2770
f52     1.1262
f77     1.0078
f116    0.9828
f53     0.8980
f42     0.8039
f118    0.7305
f125    0.6684
f114    0.6262
f16     0.6160
f19     0.6148
f59     0.4785
f74     0.4292
f76     0.4014
f22     0.3687
f47     0.3512
f28     0.2039
f94     0.1839
f106    0.1807
dtype: float64"
XGBoost,per_coin,DOGE,4,2020-07-05,2021-10-05,0.3804347826086957,0.18666666666666668,0.21304347826086958,0.0,0.56,0.0,"f36    49.4320
f43    48.2912
f126   43.4939
f1     35.2464
f38    25.1440
         ...  
f45     0.4994
f66     0.4075
f82     0.3996
f107    0.3491
f112    0.2616
Length: 102, dtype: float64"
XGBoost,per_coin,DOGE,5,2020-10-05,2022-01-05,0.07608695652173914,0.13333333333333333,0.017391304347826087,0.0,0.3,0.1,"f56    66.1399
f55    63.8548
f84    34.4395
f54    32.8252
f51    22.4891
         ...  
f104    0.3549
f42     0.3164
f64     0.2045
f78     0.1599
f16     0.1543
Length: 94, dtype: float64"
XGBoost,per_coin,DOGE,6,2021-01-05,2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,"f56    63.8135
f71    50.3315
f55    45.4524
f57    43.8369
f72    41.9476
         ...  
f19     0.4638
f64     0.4190
f92     0.3786
f12     0.3053
f125    0.2773
Length: 95, dtype: float64"
XGBoost,per_coin,DOGE,7,2021-04-05,2022-07-05,0.0989010989010989,0.0923076923076923,0.03956043956043956,0.0,0.0,0.2769230769230769,"f84    43.3683
f51    17.6068
f20    17.2765
f25    11.5818
f127    9.6275
         ...  
f47     0.4087
f97     0.3917
f2      0.3708
f34     0.3408
f7      0.2758
Length: 100, dtype: float64"
XGBoost,per_coin,DOGE,8,2021-07-05,2022-10-05,0.8369565217391305,0.455621301775148,0.911242603550296,0.911242603550296,0.0,0.0,"f51    38.5397
f27    37.7039
f20    35.7635
f130   32.5911
f25    28.3514
         ...  
f103    0.2565
f17     0.2552
f61     0.1983
f21     0.1578
f120    0.1508
Length: 89, dtype: float64"
XGBoost,per_coin,DOGE,9,2021-10-05,2023-01-05,0.9347826086956522,0.3220973782771535,0.9137762579384464,0.9662921348314606,0.0,0.0,"f71    58.6221
f9     45.7611
f127   33.6981
f61    32.1757
f10    31.2252
         ...  
f104    0.2095
f84     0.1867
f90     0.1749
f72     0.1177
f47     0.1155
Length: 101, dtype: float64"
XGBoost,per_coin,DOGE,10,2022-01-05,2023-04-05,1.0,1.0,1.0,1.0,0.0,0.0,"f127   51.2206
f16    17.2378
f33    15.9028
f107   14.0895
f65     8.7178
f2      8.3911
f47     7.6738
f6      6.1113
f67     3.7197
f73     3.4486
f50     3.1588
f27     2.8139
f3      2.5810
f19     2.2299
f110    2.0310
f4      1.6682
f120    1.3923
f61     1.1971
f85     1.0904
f1      1.0697
f66     1.0155
f86     0.9658
f28     0.9546
f41     0.9428
f30     0.9215
f44     0.8847
f88     0.7375
f97     0.6940
f34     0.6589
f21     0.6452
f15     0.6292
f91     0.6239
f26     0.6045
f93     0.5771
f103    0.5670
f17     0.4846
f11     0.4053
f40     0.3889
f114    0.3493
f109    0.3299
f122    0.2968
f108    0.2411
f106    0.2264
f69     0.1019
dtype: float64"
XGBoost,per_coin,DOGE,11,2022-04-05,2023-07-05,0.978021978021978,0.4944444444444444,0.9888888888888888,0.9888888888888888,0.0,0.0,"f127   61.9032
f85    60.6907
f108   59.2208
f18    57.4659
f84    41.8819
         ...  
f70     0.2450
f66     0.2309
f104    0.2260
f20     0.1056
f26     0.1010
Length: 85, dtype: float64"
XGBoost,per_coin,DOGE,12,2022-07-05,2023-10-05,1.0,1.0,1.0,1.0,0.0,0.0,"f18    53.7927
f85    41.7803
f54    35.7928
f45    33.9809
f106   30.8438
f34    30.4859
f109    4.0702
f105    3.7764
f26     1.4153
f97     1.2730
f86     1.2331
f95     0.9492
f112    0.4633
f75     0.4590
f36     0.3237
f1      0.3220
f28     0.2595
f15     0.2541
f60     0.2363
f96     0.2332
f12     0.2203
f94     0.2026
f27     0.1975
f107    0.1913
f17     0.1652
f2      0.1600
f65     0.1543
f0      0.1377
f123    0.1377
f73     0.1343
f40     0.1127
f119    0.1071
dtype: float64"
XGBoost,per_coin,DOGE,13,2022-10-05,2024-01-05,0.8804347826086957,0.4682080924855491,0.8244533802462931,0.9364161849710982,0.0,0.0,"f18    74.0659
f63    55.8458
f85    36.5300
f108   16.7354
f49    16.4132
f48    14.4351
f94     5.5667
f54     4.4545
f109    4.1729
f105    2.1419
f97     1.2730
f42     0.8151
f0      0.6445
f112    0.4069
f103    0.3837
f26     0.3785
f95     0.3691
f47     0.3485
f65     0.3361
f33     0.2867
f44     0.2842
f107    0.2541
f28     0.2457
f114    0.1918
f5      0.1890
f96     0.1842
f12     0.1630
f60     0.1188
dtype: float64"
XGBoost,per_coin,DOGE,15,2023-04-05,2024-07-05,0.9120879120879121,0.5767441860465116,0.9038078200868898,0.9534883720930232,0.2,0.0,"f27    54.1750
f70    15.8194
f39     8.9284
f19     6.1607
f26     5.5241
f36     4.8150
f108    4.5804
f20     4.1136
f24     3.6387
f51     2.9191
f110    2.7751
f72     2.1053
f117    1.7966
f112    1.7534
f107    1.5047
f53     1.2123
f18     1.0268
f35     1.0076
f73     0.9410
f106    0.8895
f58     0.8814
f123    0.8442
f105    0.8364
f49     0.8101
f48     0.6674
f44     0.6642
f28     0.6528
f65     0.6271
f104    0.5823
f30     0.5328
f76     0.5262
f22     0.4942
f4      0.4740
f85     0.4696
f119    0.4621
f71     0.4581
f75     0.4498
f61     0.4372
f121    0.4312
f46     0.4267
f93     0.4025
f45     0.3393
f122    0.3249
f52     0.2925
f91     0.2395
f86     0.2062
f60     0.1524
f16     0.1441
f11     0.1112
f125    0.1062
dtype: float64"
XGBoost,per_coin,DOGE,16,2023-07-05,2024-10-05,1.0,1.0,1.0,1.0,0.0,0.0,"f1    14.8172
f43   12.2180
f39    9.8648
f3     9.8118
f26    9.5733
        ...  
f12    0.3007
f73    0.2204
f38    0.1752
f74    0.1455
f25    0.1030
Length: 77, dtype: float64"
XGBoost,per_coin,ETH,5,2019-08-01,2020-11-01,0.8043478260869565,0.7810682178741406,0.810555721610374,0.8524590163934427,0.7096774193548386,0.0,"f51    87.0794
f71    46.4662
f20    44.8715
f72    33.5838
f26    19.9837
f0      3.7243
f37     1.6464
f63     1.3863
f122    1.2805
f4      1.1127
f24     1.0147
f115    0.9035
f34     0.8988
f31     0.8942
f1      0.7600
f113    0.7591
f109    0.6427
f30     0.6105
f29     0.5876
f35     0.5721
f48     0.5685
f59     0.4713
f77     0.3691
f55     0.3682
f12     0.3576
f39     0.3535
f11     0.3202
f111    0.2979
f42     0.2975
f52     0.2929
f105    0.2912
f45     0.2622
f121    0.2346
f86     0.2143
f41     0.2099
f103    0.2077
f104    0.2002
f36     0.1739
f38     0.1652
f62     0.1645
f85     0.1545
f73     0.1370
f117    0.1181
dtype: float64"
XGBoost,per_coin,ETH,6,2019-11-01,2021-02-01,0.42391304347826086,0.29770992366412213,0.25240623962827746,0.0,0.5954198473282443,0.0,"f71    46.3530
f20    13.4520
f26    12.3963
f51     8.0470
f72     3.1901
f115    1.4283
f63     1.2139
f34     1.0999
f62     0.8657
f105    0.8557
f59     0.6224
f70     0.6214
f110    0.6140
f19     0.6103
f0      0.5870
f109    0.5252
f37     0.4821
f56     0.4753
f24     0.4681
f30     0.4236
f46     0.4083
f122    0.3939
f25     0.3696
f89     0.3578
f31     0.3297
f1      0.3199
f42     0.3190
f33     0.2354
f104    0.1894
f4      0.1006
dtype: float64"
XGBoost,per_coin,ETH,7,2020-02-01,2021-05-01,0.6741573033707865,0.273972602739726,0.7388025242419577,0.0,0.821917808219178,0.0,"f71    58.7970
f51    35.8262
f117   19.5382
f20    17.0562
f53    15.6591
f25     9.3226
f83     7.2573
f70     7.0281
f29     6.1503
f0      3.5777
f122    3.1604
f32     2.8634
f98     2.5158
f15     1.8675
f121    1.7324
f86     1.7310
f110    1.7210
f30     1.6951
f52     1.4767
f120    1.2984
f56     1.2692
f37     1.0987
f31     1.0153
f55     1.0033
f118    0.9940
f57     0.9722
f72     0.7788
f105    0.7019
f64     0.4984
f33     0.4775
f42     0.4472
f60     0.4444
f93     0.3455
f23     0.2798
f76     0.2592
f24     0.2311
f48     0.1803
f95     0.1770
f26     0.1667
f27     0.1584
f109    0.1138
dtype: float64"
XGBoost,per_coin,ETH,8,2020-05-01,2021-08-01,0.32608695652173914,0.3176651305683564,0.3331596874373873,0.1142857142857143,0.8387096774193548,0.0,"f56    29.8336
f55    28.8523
f57    21.0381
f58    15.8062
f48    11.5890
         ...  
f118    0.3701
f113    0.2962
f40     0.2772
f85     0.2184
f65     0.2098
Length: 72, dtype: float64"
XGBoost,per_coin,ETH,9,2020-08-01,2021-11-01,0.8260869565217391,0.551219512195122,0.7726405090137859,0.0,0.9024390243902439,0.2,"f126   56.3327
f62    41.4256
f56    38.9459
f51    16.2914
f67    14.6658
         ...  
f96     0.2687
f35     0.2519
f103    0.2206
f46     0.1809
f70     0.1094
Length: 99, dtype: float64"
XGBoost,per_coin,ETH,10,2020-11-01,2022-02-01,0.7065217391304348,0.5245283018867924,0.6302707136997538,0.0,0.7999999999999999,0.7735849056603774,"f126   24.8641
f1     21.0346
f48    20.0031
f23    18.3713
f3     16.7709
         ...  
f46     0.3123
f97     0.3077
f92     0.2744
f115    0.2643
f21     0.2575
Length: 98, dtype: float64"
XGBoost,per_coin,ETH,11,2021-02-01,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,"f84    63.5113
f53    32.9286
f51    30.7904
f20    30.6793
f73    30.4173
         ...  
f60     0.2270
f120    0.1863
f109    0.1513
f75     0.1408
f16     0.1082
Length: 83, dtype: float64"
XGBoost,per_coin,ETH,12,2021-05-01,2022-08-01,0.20652173913043478,0.14551310203484116,0.22984094250634896,0.26262626262626265,0.0,0.1739130434782609,"f48    44.9106
f29    43.4923
f63    41.1056
f128   37.0517
f51    33.0929
         ...  
f112    0.4584
f17     0.2612
f97     0.1644
f114    0.1161
f37     0.1020
Length: 69, dtype: float64"
XGBoost,per_coin,ETH,13,2021-08-01,2022-11-01,0.45652173913043476,0.20895522388059698,0.626865671641791,0.626865671641791,0.0,0.0,"f127   38.9523
f94    25.0902
f71    22.7910
f25    18.0431
f126   17.4950
         ...  
f76     0.2087
f118    0.1837
f81     0.1787
f97     0.1784
f31     0.1401
Length: 97, dtype: float64"
XGBoost,per_coin,ETH,14,2021-11-01,2023-02-01,0.9239130434782609,0.480225988700565,0.96045197740113,0.96045197740113,0.0,0.0,"f27    49.7870
f72    48.4552
f122   32.3537
f20    25.6279
f126   22.1623
         ...  
f106    0.3697
f118    0.3056
f77     0.2858
f75     0.1716
f120    0.1115
Length: 96, dtype: float64"
XGBoost,per_coin,ETH,15,2022-02-01,2023-05-01,1.0,1.0,1.0,1.0,0.0,0.0,"f72    59.1802
f43    26.6577
f27    20.2312
f71    10.7156
f121    6.3985
f127    5.3278
f66     5.0751
f53     4.3219
f2      3.3672
f7      3.3345
f22     2.9796
f31     2.9272
f3      2.6782
f21     2.3678
f1      2.3463
f90     2.3449
f25     2.3130
f107    2.2880
f0      2.1605
f67     2.1168
f17     2.0425
f122    1.9818
f84     1.7640
f40     1.6926
f23     1.3306
f52     1.2508
f4      1.1470
f117    1.1047
f39     1.0294
f32     0.9885
f24     0.9882
f30     0.8671
f45     0.8613
f64     0.7408
f70     0.6824
f123    0.6189
f109    0.5766
f20     0.4800
f28     0.4647
f93     0.4641
f46     0.4597
f65     0.4018
f86     0.3945
f19     0.3701
f63     0.3622
f73     0.3309
f103    0.3293
f35     0.3113
f48     0.3070
f47     0.2022
dtype: float64"
XGBoost,per_coin,ETH,16,2022-05-01,2023-08-01,1.0,1.0,1.0,1.0,0.0,0.0,"f72    53.4587
f27    20.9124
f122   19.7271
f71     9.3531
f43     8.7816
f90     5.5010
f2      5.0145
f3      4.7712
f0      3.6787
f66     3.2100
f7      3.0833
f63     3.0077
f34     2.8431
f24     2.8052
f31     2.7878
f17     2.4246
f52     1.7753
f121    1.7603
f20     1.7115
f25     1.5384
f64     1.5234
f53     1.5209
f21     1.4167
f1      1.3661
f85     1.3451
f23     1.2322
f4      1.1891
f32     1.1372
f117    1.0778
f39     1.0457
f84     1.0196
f120    1.0106
f70     0.8678
f103    0.7975
f19     0.7498
f94     0.7465
f86     0.7380
f93     0.7355
f28     0.6622
f45     0.6564
f40     0.6524
f115    0.5439
f30     0.5286
f44     0.4829
f10     0.4817
f65     0.4437
f35     0.3765
f106    0.3492
f114    0.3446
f46     0.3439
f51     0.3337
f57     0.3294
f107    0.3078
f29     0.3031
f15     0.2974
f116    0.2964
f16     0.2764
dtype: float64"
XGBoost,per_coin,ETH,20,2023-05-01,2024-08-01,1.0,1.0,1.0,1.0,0.0,0.0,"f70    66.5525
f66    50.6527
f7     14.7322
f16    10.5697
f28     6.4381
f72     6.3856
f53     5.0724
f55     5.0335
f56     4.2340
f74     3.5586
f39     3.3418
f2      3.1182
f57     2.9171
f107    2.8865
f127    2.7014
f106    2.3738
f85     2.3349
f63     1.9249
f73     1.8547
f61     1.8439
f47     1.7788
f22     1.7492
f59     1.5537
f31     1.4170
f23     1.2358
f115    1.1639
f45     1.1035
f15     1.0477
f109    0.9936
f119    0.9918
f0      0.9908
f11     0.9877
f78     0.9785
f83     0.9665
f44     0.9450
f91     0.9436
f108    0.9020
f36     0.7765
f117    0.7383
f4      0.7059
f34     0.6770
f29     0.6581
f120    0.6081
f77     0.5925
f76     0.5833
f54     0.5641
f27     0.5514
f1      0.5400
f112    0.5238
f125    0.4513
f111    0.2975
f3      0.2920
f46     0.2846
f103    0.2631
f86     0.2017
dtype: float64"
XGBoost,per_coin,ETH,21,2023-08-01,2024-11-01,1.0,1.0,1.0,1.0,0.0,0.0,"f83    45.8975
f55    42.8047
f25    40.5162
f70    25.9057
f54    21.3113
         ...  
f112    0.3091
f34     0.2810
f94     0.2590
f60     0.2544
f120    0.1583
Length: 100, dtype: float64"
XGBoost,per_coin,SOL,1,2020-11-11,2022-02-11,0.16304347826086957,0.16883484162895931,0.13817197029313397,0.08823529411764706,0.23076923076923078,0.18750000000000003,"f25    64.5569
f34    59.0764
f122   48.0085
f84    44.9612
f132   42.7097
         ...  
f120    0.5181
f116    0.5163
f56     0.4336
f114    0.3645
f103    0.2714
Length: 86, dtype: float64"
XGBoost,per_coin,SOL,2,2021-02-11,2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,"f122   48.4968
f25    41.5470
f3     34.9972
f24    25.3793
f48    22.7856
         ...  
f106    0.5887
f11     0.5469
f40     0.4878
f111    0.2721
f121    0.1627
Length: 75, dtype: float64"
XGBoost,per_coin,SOL,3,2021-05-11,2022-08-11,0.45652173913043476,0.2552212389380531,0.3674913428241631,0.04,0.0,0.7256637168141593,"f51    14.0903
f20    12.6480
f48    12.0380
f128   10.5722
f73     8.9897
         ...  
f54     0.4794
f36     0.4464
f96     0.3940
f95     0.2786
f103    0.2197
Length: 110, dtype: float64"
XGBoost,per_coin,SOL,4,2021-08-11,2022-11-11,0.9782608695652174,0.7444444444444445,0.9782608695652174,0.9888888888888889,0.0,0.5,"f51    27.3743
f72    25.7396
f20    23.8026
f86    23.0853
f130   22.2965
         ...  
f70     0.2988
f75     0.2775
f11     0.2307
f95     0.2074
f61     0.1432
Length: 97, dtype: float64"
XGBoost,per_coin,SOL,5,2021-11-11,2023-02-11,0.5543478260869565,0.2876543209876543,0.43542673107890495,0.6962962962962962,0.0,0.16666666666666669,"f72    33.8578
f107   33.5827
f16    21.9578
f27    16.0916
f23    12.5536
         ...  
f94     0.3379
f125    0.3350
f124    0.2870
f50     0.2765
f89     0.2359
Length: 115, dtype: float64"
XGBoost,per_coin,SOL,6,2022-02-11,2023-05-11,1.0,1.0,1.0,1.0,0.0,0.0,"f36    24.9188
f16    21.7506
f107   21.7179
f71    20.6881
f70    10.6266
f32     8.0052
f27     7.9276
f43     6.3954
f28     4.7146
f20     4.7102
f58     4.3872
f19     4.1992
f86     3.4743
f65     3.2065
f52     3.1851
f53     2.7030
f40     2.4709
f31     2.3019
f35     1.9948
f73     1.8814
f46     1.5583
f44     1.4699
f105    1.4239
f45     1.3751
f106    1.3465
f94     1.3005
f123    1.2569
f18     1.2257
f3      1.1773
f91     1.1204
f116    1.1186
f47     1.0975
f121    1.0896
f38     1.0656
f39     1.0474
f104    0.9881
f124    0.9531
f37     0.9486
f114    0.9477
f1      0.8957
f17     0.8560
f33     0.8275
f76     0.8217
f26     0.7917
f115    0.5726
f4      0.5634
f64     0.5538
f113    0.5516
f25     0.4923
f7      0.4791
f110    0.3958
f34     0.3086
f29     0.2345
f57     0.2073
f118    0.1705
dtype: float64"
XGBoost,per_coin,SOL,7,2022-05-11,2023-08-11,0.9347826086956522,0.7325581395348837,0.94994944388271,0.9651162790697675,0.0,0.5,"f51    33.0150
f123   27.2279
f20    26.3006
f44    24.4207
f27    14.3492
         ...  
f72     0.4019
f107    0.3844
f4      0.2273
f76     0.2185
f11     0.1946
Length: 103, dtype: float64"
XGBoost,per_coin,SOL,8,2022-08-11,2023-11-11,0.8260869565217391,0.45238095238095233,0.7474120082815735,0.9047619047619047,0.0,0.0,"f2     18.4044
f1      9.2311
f0      5.4222
f58     4.3589
f26     3.7999
f28     3.2666
f52     3.1030
f27     3.0245
f19     2.9029
f20     2.8970
f53     2.3807
f121    1.9919
f36     1.9264
f127    1.8510
f51     1.7778
f48     1.7554
f29     1.6625
f33     1.6312
f85     1.3286
f109    1.2465
f37     1.1884
f57     1.0938
f45     1.0496
f54     1.0489
f72     1.0309
f24     0.8961
f110    0.8814
f64     0.8767
f43     0.8671
f23     0.8401
f75     0.8315
f88     0.8178
f3      0.7855
f17     0.7717
f89     0.7378
f113    0.7263
f32     0.7163
f122    0.6892
f116    0.6829
f94     0.6799
f55     0.6462
f60     0.6416
f66     0.5877
f115    0.5868
f118    0.5809
f123    0.5789
f40     0.5254
f114    0.4749
f78     0.4469
f119    0.3863
f76     0.3590
f91     0.3511
f46     0.3182
f65     0.2904
f108    0.2843
f117    0.2498
f18     0.2485
f30     0.2299
f42     0.2270
f59     0.1452
dtype: float64"
XGBoost,per_coin,SOL,9,2022-11-11,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,"f90    21.9664
f3     13.8716
f48    10.4274
f2      9.1713
f53     6.5933
f27     4.7496
f66     3.5537
f20     3.4580
f58     3.1691
f86     3.0020
f89     2.9309
f37     2.4438
f45     2.2226
f52     2.0738
f28     2.0526
f31     1.9725
f72     1.7355
f78     1.7025
f123    1.7024
f85     1.6077
f0      1.5519
f113    1.5017
f110    1.4930
f94     1.3376
f47     1.1530
f12     1.1503
f26     1.1457
f46     1.0989
f17     1.0939
f104    0.8549
f59     0.7797
f117    0.6834
f71     0.6641
f111    0.5946
f51     0.5624
f109    0.5543
f18     0.5291
f43     0.4881
f39     0.4873
f57     0.4659
f118    0.4461
f25     0.4422
f114    0.4249
f24     0.4133
f15     0.3917
f63     0.3558
f74     0.3041
f54     0.3028
f40     0.2446
f33     0.2353
f1      0.2126
dtype: float64"
XGBoost,per_coin,SOL,10,2023-02-11,2024-05-11,0.6777777777777778,0.44419306184012064,0.601206636500754,0.5384615384615384,0.7941176470588235,0.0,"f29    117.1289
f2     115.2178
f18    102.6909
f0      77.7369
f3      69.5459
f37     62.7436
f31     62.1898
f1      50.7460
f22     41.4379
f105    34.5605
f45     32.6812
f23     30.1078
f48     29.8340
f10     27.7461
f90     18.1551
f43     16.7232
f58      9.7183
f25      6.3723
f62      6.3096
f32      4.7347
f74      4.3887
f7       4.1745
f120     3.4610
f4       2.9260
f38      2.8037
f12      2.6527
f60      1.8793
f33      1.8608
f98      1.5215
f15      1.3556
f59      1.1346
f114     0.8658
f56      0.6339
f61      0.5850
f96      0.5642
f118     0.5476
f125     0.5115
f124     0.4881
f107     0.4707
f111     0.4601
f122     0.4241
f77      0.3000
f35      0.2669
f119     0.2161
dtype: float64"
XGBoost,per_coin,SOL,11,2023-05-11,2024-08-11,0.16304347826086957,0.14084507042253525,0.07807715860379671,0.0,0.42253521126760574,0.0,"f24    58.4606
f83    49.7156
f23    48.8837
f25    45.8677
f70    38.3541
         ...  
f40     0.2506
f120    0.2208
f72     0.1976
f55     0.1544
f82     0.1060
Length: 80, dtype: float64"
